FID,geom,projectid,plotid,kopid,plotnummer,plotnaam,jaar,euring,naam,aantal,broedcode,opmerking
ext_nat_monvogblvmtnter010021.15059,POINT (55617.799612431496 376239.2158192622),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.15060,POINT (55592.73706181692 376120.9087777203),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.15061,POINT (55608.8974467752 376246.16835962026),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.15062,POINT (55894.77491307787 377723.7301756106),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.15063,POINT (56234.673682261884 378165.6085902447),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,16600,Kneu,1,2,
ext_nat_monvogblvmtnter010021.15064,POINT (56049.008094839315 377981.03465934313),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15065,POINT (56017.3934840281 377892.2344830498),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,1730,Bergeend,1,3,
ext_nat_monvogblvmtnter010021.15066,POINT (56148.48503039054 377871.7970993693),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,1730,Bergeend,1,3,
ext_nat_monvogblvmtnter010021.15067,POINT (56104.45362822144 377145.34065957216),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,1730,Bergeend,1,3,
ext_nat_monvogblvmtnter010021.15068,POINT (56021.030326976455 377158.8903399348),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,1730,Bergeend,1,3,
ext_nat_monvogblvmtnter010021.15069,POINT (56212.86819657369 378108.9849310014),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.15070,POINT (55907.73051400986 377173.02348063793),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.15071,POINT (55670.556871941764 376354.8348957948),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.15072,POINT (56300.86054895996 378023.8205713525),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,11390,Roodborsttapuit,1,2,
ext_nat_monvogblvmtnter010021.15073,POINT (55717.86732247802 376634.16125098104),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,12510,Kleine Karekiet,1,2,
ext_nat_monvogblvmtnter010021.15074,POINT (55863.8087631848 377066.56371133926),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,12510,Kleine Karekiet,1,2,
ext_nat_monvogblvmtnter010021.15075,POINT (56252.85988758074 378167.81542392616),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.15076,POINT (55666.28645736564 376289.325438366),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.15077,POINT (55654.97483021305 376322.3432523714),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.15078,POINT (55612.731993961075 376302.29909015435),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.15079,POINT (55674.32944919671 376700.60102401115),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,4500,Scholekster,1,15,
ext_nat_monvogblvmtnter010021.15080,POINT (56230.764306578814 377953.6514450928),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,4500,Scholekster,1,15,
ext_nat_monvogblvmtnter010021.15081,POINT (56315.56483393628 378011.6127759726),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.15082,POINT (55762.53449637498 376931.4110689268),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,4500,Scholekster,1,15,
ext_nat_monvogblvmtnter010021.15083,POINT (56123.34023231456 377961.70338665816),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,4500,Scholekster,1,15,
ext_nat_monvogblvmtnter010021.15084,POINT (55994.83818772275 377195.17240652244),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,4500,Scholekster,1,15,
ext_nat_monvogblvmtnter010021.15085,POINT (55949.70904108806 377333.17573521525),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,4500,Scholekster,1,15,
ext_nat_monvogblvmtnter010021.15086,POINT (56116.205274410924 377902.2313914683),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,4240,Waterhoen,1,16,
ext_nat_monvogblvmtnter010021.15087,POINT (56052.912910733925 377414.6282591672),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,4500,Scholekster,1,15,
ext_nat_monvogblvmtnter010021.15088,POINT (56176.18237450988 377912.98590395745),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,10110,Graspieper,1,14,
ext_nat_monvogblvmtnter010021.15089,POINT (55654.27314504975 376897.7538458954),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.15090,POINT (56158.374877215916 377919.29364674643),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,10171,Gele Kwikstaart,1,10,
ext_nat_monvogblvmtnter010021.15091,POINT (56069.538743442885 377807.76147215307),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,1860,Wilde Eend,1,16,
ext_nat_monvogblvmtnter010021.15092,POINT (56196.513338930425 377882.784574334),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,3940,Fazant,1,16,
ext_nat_monvogblvmtnter010021.15093,POINT (55644.66944845101 376253.9698839466),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,6700,Houtduif,1,2,
ext_nat_monvogblvmtnter010021.15094,POINT (55638.2265897357 376230.2435427237),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,9920,Boerenzwaluw,1,16,
ext_nat_monvogblvmtnter010021.15095,POINT (55640.791785324225 376361.3800090137),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,10201,Witte Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.15096,POINT (55956.02089112741 377809.97454773256),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,15600,Kauw,1,3,
ext_nat_monvogblvmtnter010021.15097,POINT (56290.649552760224 378113.4329741106),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,11390,Roodborsttapuit,1,16,
ext_nat_monvogblvmtnter010021.15098,POINT (55671.139689719 376384.63820544066),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,16530,Putter,1,2,
ext_nat_monvogblvmtnter010021.15099,POINT (56061.274479239524 377139.3121200999),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15100,POINT (55934.23365921677 377715.41532772686),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.15101,POINT (55917.17866050327 377720.8245723833),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.15102,POINT (56263.39203452197 377941.09469727945),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,3670,Patrijs,1,5,
ext_nat_monvogblvmtnter010021.15103,POINT (55690.00093211731 376431.9725644208),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,3670,Patrijs,1,5,
ext_nat_monvogblvmtnter010021.15104,POINT (56225.16451257898 378126.6283079615),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,3670,Patrijs,1,5,
ext_nat_monvogblvmtnter010021.15105,POINT (55901.75514123225 377173.1400808976),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.15106,POINT (55765.63878195695 376937.31268899405),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15107,POINT (56157.33085030274 377865.6637211732),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15108,POINT (55922.43639852479 377160.8125515928),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,1730,Bergeend,1,3,
ext_nat_monvogblvmtnter010021.15109,POINT (55639.45089328532 376292.8318218932),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.15110,POINT (55910.15555653909 376931.30088982277),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15111,POINT (55701.53251910588 376374.56452605285),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15112,POINT (55616.30333141962 376332.04424086947),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,6840,Turkse Tortel,1,2,
ext_nat_monvogblvmtnter010021.15113,POINT (55937.399459141205 377774.5702190234),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,11870,Merel,1,2,
ext_nat_monvogblvmtnter010021.15114,POINT (55662.54053126396 376250.63881673914),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,15910,Huismus,1,2,
ext_nat_monvogblvmtnter010021.15115,POINT (55934.10019917994 377144.86555234354),252,16616,57281,5186,Ser-Arendspolder Ossenisse,2016,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15116,POINT (68119.3770947241 397817.77684195834),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,2030,Kuifeend,1,3,
ext_nat_monvogblvmtnter010021.15117,POINT (68223.26085022849 397314.96245747944),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.15118,POINT (68213.60069915475 397394.29152866895),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,6700,Houtduif,1,2,
ext_nat_monvogblvmtnter010021.15119,POINT (68049.94063969658 397882.42589207715),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.15120,POINT (68332.77273788348 397190.2011233313),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,11870,Merel,1,2,
ext_nat_monvogblvmtnter010021.15121,POINT (67606.24601515607 397661.4227032962),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,11870,Merel,1,2,
ext_nat_monvogblvmtnter010021.15122,POINT (68348.93840175678 397286.92607867514),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,16360,Vink,1,2,
ext_nat_monvogblvmtnter010021.15123,POINT (68093.59085892359 397862.44831977086),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15124,POINT (68207.09696444134 397435.34122786997),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15125,POINT (68062.04613978698 397657.6192186804),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15126,POINT (68163.7358026132 397732.1056719618),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15127,POINT (68092.3287900568 397368.72852062254),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15128,POINT (67757.73587572874 397759.2096041858),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15129,POINT (68226.63689406836 397363.9379705302),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,9920,Boerenzwaluw,1,7,
ext_nat_monvogblvmtnter010021.15130,POINT (68143.58311445049 397027.8732854299),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,6700,Houtduif,1,2,
ext_nat_monvogblvmtnter010021.15131,POINT (67857.74518363265 397606.7277909401),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15132,POINT (68228.02295135544 396995.10753619374),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.15133,POINT (68105.42157331834 396973.92557749193),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,4290,Meerkoet,1,13,
ext_nat_monvogblvmtnter010021.15134,POINT (68388.90241580422 397234.49606597226),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,8760,Grote Bonte Specht,1,2,
ext_nat_monvogblvmtnter010021.15135,POINT (68256.28021074364 397387.9222641856),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,9920,Boerenzwaluw,1,7,
ext_nat_monvogblvmtnter010021.15136,POINT (67770.00864380029 397546.99406573956),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.15137,POINT (68519.07494733443 397318.170444086),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,12510,Kleine Karekiet,1,2,
ext_nat_monvogblvmtnter010021.15138,POINT (67847.86016048268 397253.44022714964),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,12590,Spotvogel,1,2,
ext_nat_monvogblvmtnter010021.15139,POINT (68186.18443610848 397395.71356455795),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,12770,Zwartkop,1,2,
ext_nat_monvogblvmtnter010021.15140,POINT (68359.28803302841 397186.5858977631),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,13110,Tjiftjaf,1,2,
ext_nat_monvogblvmtnter010021.15141,POINT (68354.34438987686 397287.49977916176),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,13110,Tjiftjaf,1,2,
ext_nat_monvogblvmtnter010021.15142,POINT (68322.83896641574 397195.82459225063),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,15490,Ekster,1,7,
ext_nat_monvogblvmtnter010021.15143,POINT (68357.26297277963 397177.616300362),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,15820,Spreeuw,1,7,
ext_nat_monvogblvmtnter010021.15144,POINT (68215.1536691796 397362.85952542326),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,6840,Turkse Tortel,1,2,
ext_nat_monvogblvmtnter010021.15145,POINT (67923.3324225099 397800.2792701919),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,9760,Veldleeuwerik,1,2,
ext_nat_monvogblvmtnter010021.15146,POINT (68064.84525380547 397801.34386216366),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.15147,POINT (68382.51344519455 397207.87523171067),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,10840,Heggenmus,1,2,
ext_nat_monvogblvmtnter010021.15148,POINT (68343.1661187589 397292.00575312576),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,12770,Zwartkop,1,2,
ext_nat_monvogblvmtnter010021.15149,POINT (68387.03163740206 397202.83398838236),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,14640,Koolmees,1,2,
ext_nat_monvogblvmtnter010021.15150,POINT (68244.77046216148 397388.0039364614),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,15600,Kauw,1,6,
ext_nat_monvogblvmtnter010021.15151,POINT (68385.83769303947 397252.56163551286),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,16490,Groenling,1,2,
ext_nat_monvogblvmtnter010021.15152,POINT (68390.2800887849 397196.9794820414),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,16530,Putter,1,2,
ext_nat_monvogblvmtnter010021.15153,POINT (68125.56935492656 397388.1968335709),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,1730,Bergeend,1,3,
ext_nat_monvogblvmtnter010021.15154,POINT (67991.36841252907 397854.14263124834),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,1860,Wilde Eend,1,3,
ext_nat_monvogblvmtnter010021.15155,POINT (68393.44313924444 397199.70868992805),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,6840,Turkse Tortel,1,2,
ext_nat_monvogblvmtnter010021.15156,POINT (68249.71589362796 397363.1704935449),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,11870,Merel,1,2,
ext_nat_monvogblvmtnter010021.15157,POINT (68405.29570575252 397210.1057416409),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,15671,Zwarte Kraai,1,13,
ext_nat_monvogblvmtnter010021.15158,POINT (68232.04244835324 397338.818150998),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,16360,Vink,1,2,
ext_nat_monvogblvmtnter010021.15159,POINT (68238.10634027352 397402.1278013409),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,6680,Holenduif,1,2,
ext_nat_monvogblvmtnter010021.15160,POINT (68195.53075126071 397310.76634017564),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,4500,Scholekster,1,3,
ext_nat_monvogblvmtnter010021.15161,POINT (67860.05953272038 397604.7396128859),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,4240,Waterhoen,1,3,
ext_nat_monvogblvmtnter010021.15162,POINT (67914.52241050647 397830.70855135546),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.15163,POINT (68390.67964095443 397222.36859998846),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.15164,POINT (68348.17403348176 397215.190709625),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,15600,Kauw,1,6,
ext_nat_monvogblvmtnter010021.15165,POINT (68113.28674700654 397825.9989641677),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,4290,Meerkoet,1,3,
ext_nat_monvogblvmtnter010021.15166,POINT (68203.4592398968 397399.5685288538),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,2870,Buizerd,1,7,
ext_nat_monvogblvmtnter010021.15167,POINT (68309.70891775035 397352.05101870577),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,6700,Houtduif,1,2,
ext_nat_monvogblvmtnter010021.15168,POINT (67755.3209355209 397530.518523153),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,3940,Fazant,1,2,
ext_nat_monvogblvmtnter010021.15169,POINT (68257.00828870144 397320.6222790364),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,9920,Boerenzwaluw,1,7,
ext_nat_monvogblvmtnter010021.15170,POINT (68153.98983028797 397109.69191217754),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.15171,POINT (68221.61743721203 397403.40837342833),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.15172,POINT (68023.02279808986 397379.17589503224),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,10171,Gele Kwikstaart,1,2,
ext_nat_monvogblvmtnter010021.15173,POINT (68023.02544776337 397186.17065598746),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,12500,Bosrietzanger,1,2,
ext_nat_monvogblvmtnter010021.15174,POINT (68270.91020942605 397355.5698881561),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,12000,Zanglijster,1,2,
ext_nat_monvogblvmtnter010021.15175,POINT (68539.0078989063 397259.9349675141),252,34109,47640,7553,MeetnetZLD:TH_Pauluswerf,2015,12510,Kleine Karekiet,1,2,
ext_nat_monvogblvmtnter010021.15176,POINT (68225.07293750836 396905.94472898915),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,4290,Meerkoet,1,2,
ext_nat_monvogblvmtnter010021.15177,POINT (68263.26516191215 397297.6679847377),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,12770,Zwartkop,1,2,
ext_nat_monvogblvmtnter010021.15178,POINT (68273.12965933717 397291.1432412478),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,13110,Tjiftjaf,1,2,
ext_nat_monvogblvmtnter010021.15179,POINT (68235.07830939021 397335.49556223856),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,14640,Koolmees,1,2,
ext_nat_monvogblvmtnter010021.15180,POINT (68385.01287165722 397285.8373314148),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,8560,Groene Specht,1,2,
ext_nat_monvogblvmtnter010021.15181,POINT (68027.37756021389 397904.91646882566),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,10110,Graspieper,1,2,
ext_nat_monvogblvmtnter010021.15182,POINT (68382.17150647896 397273.3839956366),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,10660,Winterkoning,1,2,
ext_nat_monvogblvmtnter010021.15183,POINT (68398.6713499625 397199.45669976826),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,11870,Merel,1,2,
ext_nat_monvogblvmtnter010021.15184,POINT (68343.22623909298 397286.0204468229),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,15671,Zwarte Kraai,1,9,
ext_nat_monvogblvmtnter010021.15185,POINT (68351.25309213281 397303.7134298864),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,15490,Ekster,1,2,
ext_nat_monvogblvmtnter010021.15186,POINT (68369.92222445045 397219.5031635682),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,10840,Heggenmus,1,2,
ext_nat_monvogblvmtnter010021.15187,POINT (68295.64361173079 397220.8469895376),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,12000,Zanglijster,1,2,
ext_nat_monvogblvmtnter010021.15188,POINT (68195.66810426467 396900.0707573507),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,12510,Kleine Karekiet,1,2,
ext_nat_monvogblvmtnter010021.15189,POINT (68351.78597055812 397233.24417879543),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,12750,Grasmus,1,2,
ext_nat_monvogblvmtnter010021.15190,POINT (68398.93587521382 397213.53167067363),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,14620,Pimpelmees,1,2,
ext_nat_monvogblvmtnter010021.15191,POINT (68295.44497766336 397232.30880672135),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,14870,Boomkruiper,1,2,
ext_nat_monvogblvmtnter010021.15192,POINT (68343.83182221519 397211.50756426476),252,34109,55265,7553,MeetnetZLD:TH_Pauluswerf,2016,16490,Groenling,1,2,
